name,category,lat,lon,height_m
Pylon 1403889394,POWER_PYLON,12.968543,77.813339,40.0
Pylon 1403889396,POWER_PYLON,12.971891,77.813712,40.0
Pylon 1403889397,POWER_PYLON,12.975774,77.814167,40.0
Pylon 1403889398,POWER_PYLON,12.978579,77.814445,40.0
Pylon 1403889400,POWER_PYLON,12.981225,77.816509,40.0
Pylon 1403889401,POWER_PYLON,12.984198,77.818806,40.0
Pylon 1403889403,POWER_PYLON,12.986959,77.820923,40.0
Pylon 1403889405,POWER_PYLON,12.987765,77.915984,40.0
Pylon 1403889406,POWER_PYLON,12.988284,77.821640,40.0
Pylon 1403889407,POWER_PYLON,12.989517,77.917187,40.0
Pylon 1403889408,POWER_PYLON,12.991288,77.823509,40.0
Pylon 1403889409,POWER_PYLON,12.991305,77.918760,40.0
Pylon 1403889420,POWER_PYLON,12.993544,77.919721,40.0
Pylon 1403889425,POWER_PYLON,12.994169,77.825403,40.0
Pylon 1403889428,POWER_PYLON,12.995056,77.919803,40.0
Pylon 1403889439,POWER_PYLON,12.996878,77.827166,40.0
Pylon 1403889440,POWER_PYLON,12.996989,77.712962,40.0
Pylon 1403889444,POWER_PYLON,12.997153,77.710670,40.0
Pylon 1403889449,POWER_PYLON,12.997720,77.920604,40.0
Pylon 1403889450,POWER_PYLON,12.998272,77.713179,40.0
Pylon 1403889451,POWER_PYLON,12.998611,77.711378,40.0
Pylon 1403889452,POWER_PYLON,12.998626,77.711657,40.0
Pylon 1403889453,POWER_PYLON,12.998825,77.713210,40.0
Pylon 1403889455,POWER_PYLON,12.999107,77.711866,40.0
Pylon 1403889456,POWER_PYLON,12.999304,77.713914,40.0
Pylon 1403889457,POWER_PYLON,12.999478,77.716422,40.0
Pylon 1403889460,POWER_PYLON,12.999646,77.828975,40.0
Pylon 1403889461,POWER_PYLON,12.999813,77.921119,40.0
Pylon 1403889463,POWER_PYLON,12.999975,77.717560,40.0
Pylon 1403889464,POWER_PYLON,13.000338,77.715815,40.0
Pylon 1403889465,POWER_PYLON,13.000816,77.921776,40.0
Pylon 1403889466,POWER_PYLON,13.000980,77.719253,40.0
Pylon 1403889468,POWER_PYLON,13.001446,77.718541,40.0
Pylon 1403889469,POWER_PYLON,13.001526,77.716686,40.0
Pylon 1403889470,POWER_PYLON,13.001716,77.720485,40.0
Pylon 1403889471,POWER_PYLON,13.002088,77.712505,40.0
Pylon 1403889472,POWER_PYLON,13.002064,77.922421,40.0
Pylon 1403889475,POWER_PYLON,13.002426,77.721084,40.0
Pylon 1403889477,POWER_PYLON,13.002492,77.830824,40.0
Pylon 1403889478,POWER_PYLON,13.003402,77.922744,40.0
Pylon 1403889481,POWER_PYLON,13.003459,77.723268,40.0
Pylon 1403889483,POWER_PYLON,13.004613,77.713110,40.0
Pylon 1403889486,POWER_PYLON,13.004481,77.725061,40.0
Pylon 1403889492,POWER_PYLON,13.005343,77.832617,40.0
Pylon 1403889496,POWER_PYLON,13.005589,77.722333,40.0
Pylon 1403889498,POWER_PYLON,13.005723,77.925776,40.0
Pylon 1403889500,POWER_PYLON,13.005944,77.727467,40.0
Pylon 1403889502,POWER_PYLON,13.006921,77.713729,40.0
Pylon 1403889506,POWER_PYLON,13.007417,77.729851,40.0
Pylon 1403889510,POWER_PYLON,13.007494,77.723048,40.0
Pylon 1403889512,POWER_PYLON,13.007501,77.834882,40.0
Pylon 1403889514,POWER_PYLON,13.007524,77.927278,40.0
Pylon 1403889516,POWER_PYLON,13.008733,77.726058,40.0
Pylon 1403889518,POWER_PYLON,13.008923,77.731828,40.0
Pylon 1403889525,POWER_PYLON,13.009204,77.928382,40.0
Pylon 1403889528,POWER_PYLON,13.009492,77.836991,40.0
Pylon 1403889531,POWER_PYLON,13.010143,77.729398,40.0
Pylon 1403889533,POWER_PYLON,13.010400,77.733767,40.0
Pylon 1403889534,POWER_PYLON,13.011205,77.929375,40.0
Pylon 1403889535,POWER_PYLON,13.011425,77.713218,40.0
Pylon 1403889543,POWER_PYLON,13.011622,77.732840,40.0
Pylon 1403889546,POWER_PYLON,13.012079,77.839681,40.0
Pylon 1403889547,POWER_PYLON,13.012134,77.736042,40.0
Pylon 1403889549,POWER_PYLON,13.013022,77.736162,40.0
Pylon 1403889550,POWER_PYLON,13.013365,77.930436,40.0
Pylon 1403889551,POWER_PYLON,13.013753,77.738172,40.0
Pylon 1403889560,POWER_PYLON,13.014959,77.842652,40.0
Pylon 1403889563,POWER_PYLON,13.015223,77.931365,40.0
Pylon 1403889564,POWER_PYLON,13.015447,77.738624,40.0
Pylon 1403889565,POWER_PYLON,13.015473,77.740435,40.0
Pylon 1403889567,POWER_PYLON,13.016022,77.931714,40.0
Pylon 1403889578,POWER_PYLON,13.016087,77.930872,40.0
Pylon 1403889579,POWER_PYLON,13.016640,77.931958,40.0
Pylon 1403889580,POWER_PYLON,13.017375,77.928786,40.0
Pylon 1403889581,POWER_PYLON,13.017428,77.742977,40.0
Pylon 1403889584,POWER_PYLON,13.017494,77.932158,40.0
Pylon 1403889587,POWER_PYLON,13.017659,77.845508,40.0
Pylon 1403889593,POWER_PYLON,13.017770,77.740911,40.0
Pylon 1403889594,POWER_PYLON,13.017850,77.925884,40.0
Pylon 1403889595,POWER_PYLON,13.018275,77.923537,40.0
Pylon 1403889597,POWER_PYLON,13.018712,77.921047,40.0
Pylon 1403889599,POWER_PYLON,13.019047,77.745082,40.0
Pylon 1403889603,POWER_PYLON,13.019122,77.918630,40.0
Pylon 1403889609,POWER_PYLON,13.019167,77.847883,40.0
Pylon 1403889610,POWER_PYLON,13.019500,77.916455,40.0
Pylon 1403889612,POWER_PYLON,13.019904,77.914110,40.0
Pylon 1403889614,POWER_PYLON,13.020021,77.743190,40.0
Pylon 1403889617,POWER_PYLON,13.020339,77.911591,40.0
Pylon 1403889619,POWER_PYLON,13.020565,77.747475,40.0
Pylon 1403889624,POWER_PYLON,13.020801,77.908675,40.0
Pylon 1403889627,POWER_PYLON,13.020944,77.850724,40.0
Pylon 1403889630,POWER_PYLON,13.021385,77.905383,40.0
Pylon 1403889634,POWER_PYLON,13.021715,77.747281,40.0
Pylon 1403889637,POWER_PYLON,13.021858,77.902456,40.0
Pylon 1403889639,POWER_PYLON,13.022101,77.749969,40.0
Pylon 1403889646,POWER_PYLON,13.022288,77.899827,40.0
Pylon 1403889648,POWER_PYLON,13.022357,77.752485,40.0
Pylon 1403889651,POWER_PYLON,13.022574,77.853299,40.0
Pylon 1403889652,POWER_PYLON,13.022682,77.755696,40.0
Pylon 1403889653,POWER_PYLON,13.022719,77.897228,40.0
Pylon 1403889654,POWER_PYLON,13.023027,77.758820,40.0
Pylon 1403889663,POWER_PYLON,13.023111,77.750676,40.0
Pylon 1403889665,POWER_PYLON,13.023188,77.894409,40.0
Pylon 1403889667,POWER_PYLON,13.023411,77.774396,40.0
Pylon 1403889669,POWER_PYLON,13.023622,77.771934,40.0
Pylon 1403889671,POWER_PYLON,13.023663,77.891657,40.0
Pylon 1403889676,POWER_PYLON,13.023828,77.776819,40.0
Pylon 1403889678,POWER_PYLON,13.023840,77.769079,40.0
Pylon 1403889679,POWER_PYLON,13.024051,77.766240,40.0
Pylon 1403889681,POWER_PYLON,13.024079,77.889154,40.0
Pylon 1403889682,POWER_PYLON,13.024145,77.761144,40.0
Pylon 1403889683,POWER_PYLON,13.024241,77.779272,40.0
Pylon 1403889685,POWER_PYLON,13.024278,77.855949,40.0
Pylon 1403889686,POWER_PYLON,13.024301,77.763166,40.0
Pylon 1403889687,POWER_PYLON,13.024515,77.754153,40.0
Pylon 1403889689,POWER_PYLON,13.024553,77.886440,40.0
Pylon 1403889690,POWER_PYLON,13.024634,77.781502,40.0
Pylon 1403889691,POWER_PYLON,13.025007,77.783714,40.0
Pylon 1403889695,POWER_PYLON,13.025020,77.883683,40.0
Pylon 1403889696,POWER_PYLON,13.025463,77.880982,40.0
Pylon 1403889697,POWER_PYLON,13.025508,77.786531,40.0
Pylon 1403889698,POWER_PYLON,13.025676,77.878431,40.0
Pylon 1403889699,POWER_PYLON,13.025818,77.876427,40.0
Pylon 1403889700,POWER_PYLON,13.025906,77.757599,40.0
Pylon 1403889703,POWER_PYLON,13.025928,77.789047,40.0
Pylon 1403889704,POWER_PYLON,13.026067,77.873409,40.0
Pylon 1403889705,POWER_PYLON,13.026322,77.870223,40.0
Pylon 1403889707,POWER_PYLON,13.026373,77.791649,40.0
Pylon 1403889708,POWER_PYLON,13.026507,77.868093,40.0
Pylon 1403889709,POWER_PYLON,13.026715,77.865307,40.0
Pylon 1403889711,POWER_PYLON,13.026849,77.794381,40.0
Pylon 1403889713,POWER_PYLON,13.026925,77.862573,40.0
Pylon 1403889714,POWER_PYLON,13.027002,77.760216,40.0
Pylon 1403889715,POWER_PYLON,13.027060,77.832546,40.0
Pylon 1403889716,POWER_PYLON,13.027137,77.859824,40.0
Pylon 1403889717,POWER_PYLON,13.027175,77.858629,40.0
Pylon 1403889720,POWER_PYLON,13.027508,77.796274,40.0
Pylon 1403889723,POWER_PYLON,13.027750,77.829858,40.0
Pylon 1403889726,POWER_PYLON,13.027757,77.835455,40.0
Pylon 1403889728,POWER_PYLON,13.028182,77.837370,40.0
Pylon 1403889730,POWER_PYLON,13.028425,77.827223,40.0
Pylon 1403889732,POWER_PYLON,13.028438,77.798939,40.0
Pylon 1403889734,POWER_PYLON,13.028453,77.857816,40.0
Pylon 1403889735,POWER_PYLON,13.028612,77.855622,40.0
Pylon 1403889737,POWER_PYLON,13.028720,77.839846,40.0
Pylon 1403889741,POWER_PYLON,13.028757,77.853117,40.0
Pylon 1403889743,POWER_PYLON,13.028921,77.850607,40.0
Pylon 1403889746,POWER_PYLON,13.029061,77.848087,40.0
Pylon 1403889750,POWER_PYLON,13.029069,77.824774,40.0
Pylon 1403889751,POWER_PYLON,13.029201,77.801132,40.0
Pylon 1403889755,POWER_PYLON,13.029220,77.845591,40.0
Pylon 1403889757,POWER_PYLON,13.029407,77.842836,40.0
Pylon 1403889760,POWER_PYLON,13.029722,77.761822,40.0
Pylon 1403889763,POWER_PYLON,13.029777,77.822083,40.0
Pylon 1403889766,POWER_PYLON,13.029846,77.802975,40.0
Pylon 1403889770,POWER_PYLON,13.030046,77.861281,40.0
Pylon 1403889774,POWER_PYLON,13.030590,77.819059,40.0
Pylon 1403889776,POWER_PYLON,13.030628,77.816405,40.0
Pylon 1403889778,POWER_PYLON,13.030686,77.813861,40.0
Pylon 1403889780,POWER_PYLON,13.030745,77.811327,40.0
Pylon 1403889785,POWER_PYLON,13.030791,77.808639,40.0
Pylon 1403889788,POWER_PYLON,13.030858,77.805868,40.0
Pylon 1403889791,POWER_PYLON,13.032740,77.863694,40.0
Pylon 1403889793,POWER_PYLON,13.032815,77.763753,40.0
Pylon 1403889794,POWER_PYLON,13.035642,77.865665,40.0
Pylon 1403889801,POWER_PYLON,13.036172,77.765784,40.0
Pylon 1403889804,POWER_PYLON,13.038178,77.768900,40.0
Pylon 1403889806,POWER_PYLON,13.038776,77.867768,40.0
Pylon 1403889809,POWER_PYLON,13.040081,77.771710,40.0
Pylon 1403889810,POWER_PYLON,13.041178,77.774606,40.0
Pylon 1403889811,POWER_PYLON,13.042011,77.869845,40.0
Pylon 1403889815,POWER_PYLON,13.042207,77.777347,40.0
Pylon 1403889817,POWER_PYLON,13.043291,77.780248,40.0
Pylon 1403889820,POWER_PYLON,13.044059,77.871283,40.0
Pylon 1403889823,POWER_PYLON,13.044325,77.782856,40.0
Pylon 1403889825,POWER_PYLON,13.045421,77.785734,40.0
Pylon 1403889827,POWER_PYLON,13.046919,77.788525,40.0
Pylon 1403889833,POWER_PYLON,13.046927,77.871342,40.0
Pylon 1403889836,POWER_PYLON,13.048332,77.791206,40.0
Pylon 1403889838,POWER_PYLON,13.049816,77.794029,40.0
Pylon 1403889840,POWER_PYLON,13.050449,77.871446,40.0
Pylon 1403889841,POWER_PYLON,13.050801,77.795818,40.0
Pylon 1403889842,POWER_PYLON,13.052067,77.799122,40.0
Pylon 1403889851,POWER_PYLON,13.053295,77.802332,40.0
Pylon 1403889853,POWER_PYLON,13.053940,77.871534,40.0
Pylon 1403889855,POWER_PYLON,13.054342,77.805028,40.0
Pylon 1403889947,POWER_PYLON,13.055368,77.807733,40.0
Pylon 1403889948,POWER_PYLON,13.056572,77.810895,40.0
Pylon 1403889951,POWER_PYLON,13.057490,77.871634,40.0
Pylon 1403889953,POWER_PYLON,13.057802,77.814043,40.0
Pylon 1403889959,POWER_PYLON,13.059032,77.817308,40.0
