time,f1,f2,f3,f4
13.55,44.055008767030465,44.16761458502003,44.21527711391493,44.0817554041206
13.600000000000001,44.05599313851527,44.16971811299064,44.21406514821195,44.079879470368155
13.65,44.05702639341707,44.17179407936098,44.21280327606534,44.0780321212427
13.700000000000001,44.0581078259767,44.173841246727974,44.211492226095736,44.07621457128565
13.75,44.0592367000632,44.175858395949604,44.21013275739573,44.074428016677516
13.8,44.06041224963948,44.17784432690074,44.20872565906165,44.07267363448419
13.850000000000001,44.06163367924756,44.17979785921699,44.20727174970617,44.07095258191531
13.9,44.062900164511326,44.18171783302655,44.20577187695317,44.06926599559499
13.950000000000001,44.06421085265831,44.183603109668795,44.204226916913704,44.06761499084524
14.0,44.06556486305835,44.18545257239981,44.202637773644874,44.06600066098301
14.05,44.06696128778038,44.18726512708426,44.2010053785909,44.06442407663053
14.100000000000001,44.06839919216598,44.18903970287296,44.19933069000695,44.062886285040136
14.15,44.06987761541958,44.190775252865905,44.197614692366905,44.06138830943367
14.200000000000001,44.07139557121524,44.19247075476029,44.195858395753895,44.05993114835658
14.25,44.07295204831939,44.19412521148337,44.194062835235435,44.05851577504784
14.3,44.07454601122884,44.195737651809125,44.19222907022279,44.05714313682529
14.350000000000001,44.076176400824416,44.19730713095913,44.19035818381514,44.05581415448732
14.4,44.0778421350391,44.198832731186556,44.18845128212906,44.05452972173134
14.450000000000001,44.079542109540604,44.20031356234355,44.18650949361331,44.053290704588576
14.5,44.08127519842787,44.20174876243122,44.18453396835019,44.052097940876806
14.55,44.08304025494103,44.20313749813194,44.18252587734295,44.05095223967014
14.600000000000001,44.08483611218447,44.20447896532377,44.180486411790504,44.04985438078731
14.65,44.086661583862686,44.20577238957671,44.178416782349,44.04880511429769
14.700000000000001,44.088515465027605,44.20701702663027,44.176318218382015,44.04780516004617
14.75,44.09039653283862,44.20821216285212,44.17419196719826,44.04685520719704
14.8,44.09230354733271,44.20935711567776,44.17203929327892,44.04595591379665
14.850000000000001,44.094235252206296,44.21045123403073,44.16986147749328,44.04510790635575
14.9,44.09619037560646,44.21149389872279,44.16765981630517,44.044311779451604
14.950000000000001,44.09816763093247,44.212484522834785,44.16543562096886,44.043568095349926
15.0,44.10016571764624,44.21342255207672,44.163190216716266,44.042877383646825
15.05,44.10218332209171,44.21430746512772,44.160924941934944,44.04224014093165
15.100000000000001,44.10421911832224,44.2151387739555,44.158641147338464,44.041656830469876
15.15,44.106271768935805,44.21591602411475,44.15634019512837,44.04112788190713
15.200000000000001,44.10833992591737,44.21663879502468,44.15402345814966,44.04065369099432
15.25,44.11042223148785,44.217306700225265,44.15169231903932,44.04023461933362
15.3,44.112517318959185,44.21791938761234,44.149348169368444,44.039870994146085
15.350000000000001,44.11462381359495,44.21847653965115,44.146992408779475,44.03956310806042
15.4,44.11674033347632,44.218977873568164,44.14462644411771,44.03931121892386
15.450000000000001,44.118865490371896,44.21942314152132,44.14225168855875,44.03911554963409
15.5,44.12099789061208,44.219812130748224,44.139869560731874,44.03897628799385
15.55,44.12313613596671,44.22014466369292,44.13748148383977,44.03889358658661
15.600000000000001,44.125278824525104,44.2204205981099,44.1350888847761,44.03886756267492
15.65,44.12742455157922,44.22063982714673,44.132693193239724,44.0388982981204
15.700000000000001,44.1295719105077,44.22080227940404,44.130295840848255,44.03898583932602
15.75,44.131719493661855,44.22090791897388,44.127898260249516,44.039130197200805
15.8,44.13386589325173,44.2209567454552,44.12550188423298,44.03933134714613
15.850000000000001,44.13600970223259,44.220948793947954,44.12310814484086,44.039589229064674
15.9,44.13814951519087,44.22088413502436,44.12071847247949,44.039903747391335
15.950000000000001,44.140283929228936,44.2207628746782,44.11833429503228,44.04027477114663
16.0,44.14241154484859,44.22058515425222,44.11595703697355,44.04070213401165
16.05,44.144530966832214,44.220351150343134,44.11358811848499,44.04118563442573
16.1,44.14664080512106,44.220061074684565,44.11122895457472,44.04172503570571
16.150000000000002,44.14873967569094,44.219715174008414,44.108880954199314,44.04232006618737
16.2,44.15082620142342,44.219313729883936,44.106545519390004,44.04297041938865
16.25,44.15289901297319,44.218857058535406,44.10422404438278,44.04367575419468
16.3,44.154956749630195,44.21834551063765,44.101917914753834,44.04443569506435
16.35,44.156998060176896,44.217779471090765,44.0996285065598,44.04524983225859
16.400000000000002,44.159021603738886,44.217159358772705,44.09735718548462,44.046117722089846
16.45,44.16102605062964,44.21648562627114,44.09510530599241,44.04703888719287
16.5,44.16301008318796,44.215758759594095,44.09287421048737,44.048012816816595
16.55,44.164972396608015,44.21497927785971,44.09066522848146,44.04903896713685
16.6,44.166911699761194,44.214147732965245,44.088479675769925,44.05011676158966
16.650000000000002,44.168826716009555,44.21326470923583,44.086318853615474,44.0512455912252
16.7,44.17071618401008,44.21233082305271,44.084184047941484,44.05242481508178
16.75,44.172578858509574,44.211346722461556,44.08207652853475,44.05365376058019
16.8,44.17441351112918,44.210313086761104,44.079997548258355,44.0549317239374
16.85,44.1762189311386,44.20923062607223,44.077948342275214,44.056257970600015
16.900000000000002,44.17799392621914,44.20810008088752,44.07593012728241,44.05763173569699
16.95,44.17973732321533,44.20692222160231,44.073944100757195,44.059052224511234
17.0,44.1814479688743,44.2056978480267,44.071991440215164,44.06051861296989
17.05,44.18312473057322,44.20442778887936,44.070073302480445,44.06203004815299
17.1,44.18476649703319,44.20311290126334,44.06819082296939,44.06358564882011
17.150000000000002,44.18637217902023,44.201754070124,44.06634511498702,44.065184505954804
17.2,44.18794071003236,44.20035220768949,44.064537269037764,44.06682568332644
17.25,44.18947104697242,44.19890825289461,44.06276835214998,44.06850821806901
17.3,44.190962170806166,44.1974231707876,44.061039407215866,44.070231121276436
17.35,44.19241308720543,44.19589795192064,44.05935145234536,44.07199337861462
17.400000000000002,44.19382282717593,44.194333611724744,44.05770548023646,44.0737939509489
17.45,44.195190447668786,44.19273118986882,44.056102457561046,44.07563177498737
17.5,44.19651503217647,44.19109174960367,44.05454332436668,44.077505763939214
17.55,44.197795691311434,44.189416377091405,44.053028993495595,44.079414808187636
17.6,44.19903156336823,44.187706180720454,44.05156035002016,44.081357775977196
17.650000000000002,44.20022181486829,44.185962290406735,44.050138250695944,44.08333351411507
17.7,44.20136564108679,44.184185856881214,44.04876352343236,44.0853408486857
17.75,44.20246226656172,44.182378050964886,44.0474369667813,44.08737858577811
17.8,44.20351094558456,44.18054006283096,44.046159349444245,44.08944551222628
17.85,44.20451096267242,44.1786731012548,44.04493140979768,44.091540396361125
17.900000000000002,44.20546163302104,44.176778392852725,44.04375385543799,44.093661988774286
17.95,44.20636230293899,44.174857181309264,44.042627362744774,44.095809023093054
18.0,44.20721235026199,44.17291072659397,44.04155257646442,44.097980216765706
18.05,44.20801118474771,44.17094030416807,44.04053010931292,44.100174271857355
18.1,44.20875824845054,44.16894720418151,44.03956054159901,44.10238987585498
18.150000000000002,44.20945301607626,44.16693273066066,44.03864442086715,44.10462570248198
18.2,44.21009499531606,44.16489820068756,44.037782261561254,44.10688041252121
18.25,44.21068372715998,44.16284494357102,44.03697454470906,44.10915265464601
18.3,44.21121878618968,44.160774300009976,44.03622171762725,44.11144106625912
18.35,44.21169978085012,44.15868762124995,44.035524193647525,44.11374427433846
