name,category,lat,lon,height_m
Pylon 2306725473,POWER_PYLON,18.459541,74.281809,40.0
Pylon 2306725474,POWER_PYLON,18.459683,74.279307,40.0
Pylon 2306725486,POWER_PYLON,18.461648,74.280237,40.0
Pylon 2306725494,POWER_PYLON,18.462894,74.282366,40.0
Pylon 2306725495,POWER_PYLON,18.463711,74.281188,40.0
Pylon 2306725501,POWER_PYLON,18.465898,74.282836,40.0
Pylon 2306725503,POWER_PYLON,18.466150,74.282324,40.0
Pylon 2306725506,POWER_PYLON,18.467456,74.283064,40.0
Pylon 2306725507,POWER_PYLON,18.467812,74.282686,40.0
Pylon 2306725513,POWER_PYLON,18.469996,74.283521,40.0
Pylon 2306725515,POWER_PYLON,18.470118,74.283171,40.0
Pylon 2306725551,POWER_PYLON,18.471498,74.283749,40.0
Pylon 2306725553,POWER_PYLON,18.471507,74.283272,40.0
Pylon 2308947636,POWER_PYLON,18.415192,73.943651,40.0
Pylon 2308947637,POWER_PYLON,18.418107,73.944565,40.0
Pylon 2308947638,POWER_PYLON,18.418683,73.948876,40.0
Pylon 2308947639,POWER_PYLON,18.420123,73.944675,40.0
Pylon 2308947640,POWER_PYLON,18.420564,73.949002,40.0
Pylon 2308947641,POWER_PYLON,18.421761,74.047652,40.0
Pylon 2308947642,POWER_PYLON,18.421790,74.046901,40.0
Pylon 2308947643,POWER_PYLON,18.423214,73.944890,40.0
Pylon 2308947644,POWER_PYLON,18.424574,74.048663,40.0
Pylon 2308947645,POWER_PYLON,18.424834,73.948932,40.0
Pylon 2308947646,POWER_PYLON,18.425557,73.944394,40.0
Pylon 2308947647,POWER_PYLON,18.425569,73.944560,40.0
Pylon 2308947648,POWER_PYLON,18.426260,74.048466,40.0
Pylon 2308947649,POWER_PYLON,18.427571,74.049709,40.0
Pylon 2308947650,POWER_PYLON,18.427615,73.942670,40.0
Pylon 2308947651,POWER_PYLON,18.428031,73.948857,40.0
Pylon 2308947652,POWER_PYLON,18.428198,73.944237,40.0
Pylon 2308947653,POWER_PYLON,18.428785,73.879360,40.0
Pylon 2308947654,POWER_PYLON,18.429168,73.882438,40.0
Pylon 2308947655,POWER_PYLON,18.429466,73.884623,40.0
Pylon 2308947656,POWER_PYLON,18.429598,73.877056,40.0
Pylon 2308947657,POWER_PYLON,18.429949,73.940763,40.0
Pylon 2308947658,POWER_PYLON,18.430059,73.889152,40.0
Pylon 2308947659,POWER_PYLON,18.430283,73.890820,40.0
Pylon 2308947660,POWER_PYLON,18.430602,73.874157,40.0
Pylon 2308947661,POWER_PYLON,18.430901,74.050836,40.0
Pylon 2308947662,POWER_PYLON,18.430927,74.050141,40.0
Pylon 2308947663,POWER_PYLON,18.431090,73.896810,40.0
Pylon 2308947664,POWER_PYLON,18.431045,73.943876,40.0
Pylon 2308947665,POWER_PYLON,18.431118,73.948790,40.0
Pylon 2308947666,POWER_PYLON,18.431689,73.901477,40.0
Pylon 2308947667,POWER_PYLON,18.432096,73.869995,40.0
Pylon 2308947668,POWER_PYLON,18.432251,73.938208,40.0
Pylon 2308947669,POWER_PYLON,18.432374,73.906426,40.0
Pylon 2308947670,POWER_PYLON,18.432665,73.909141,40.0
Pylon 2308947671,POWER_PYLON,18.433029,73.867276,40.0
Pylon 2308947672,POWER_PYLON,18.433257,73.913633,40.0
Pylon 2308947673,POWER_PYLON,18.433651,73.916693,40.0
Pylon 2308947674,POWER_PYLON,18.433881,73.864871,40.0
Pylon 2308947675,POWER_PYLON,18.433883,73.943505,40.0
Pylon 2308947676,POWER_PYLON,18.434148,73.948733,40.0
Pylon 2308947677,POWER_PYLON,18.434199,74.052015,40.0
Pylon 2308947678,POWER_PYLON,18.434240,73.921087,40.0
Pylon 2308947679,POWER_PYLON,18.434618,73.862705,40.0
Pylon 2308947680,POWER_PYLON,18.434704,73.924797,40.0
Pylon 2308947681,POWER_PYLON,18.434722,73.935422,40.0
Pylon 2308947682,POWER_PYLON,18.435161,73.928522,40.0
Pylon 2308947683,POWER_PYLON,18.435385,73.931871,40.0
Pylon 2308947684,POWER_PYLON,18.435761,74.051862,40.0
Pylon 2308947685,POWER_PYLON,18.436055,73.935368,40.0
Pylon 2308947686,POWER_PYLON,18.436053,73.931756,40.0
Pylon 2308947687,POWER_PYLON,18.436295,73.948673,40.0
Pylon 2308947688,POWER_PYLON,18.436320,73.935532,40.0
Pylon 2308947689,POWER_PYLON,18.436700,73.938881,40.0
Pylon 2308947690,POWER_PYLON,18.436762,74.052904,40.0
Pylon 2308947691,POWER_PYLON,18.436831,73.943140,40.0
Pylon 2308947692,POWER_PYLON,18.436982,73.942828,40.0
Pylon 2308947693,POWER_PYLON,18.437020,73.943113,40.0
Pylon 2308947694,POWER_PYLON,18.437380,73.942859,40.0
Pylon 2308947695,POWER_PYLON,18.437495,73.946545,40.0
Pylon 2308947696,POWER_PYLON,18.437851,73.945596,40.0
Pylon 2308947697,POWER_PYLON,18.437889,73.949285,40.0
Pylon 2308947698,POWER_PYLON,18.438263,73.952353,40.0
Pylon 2308947699,POWER_PYLON,18.438280,73.932715,40.0
Pylon 2308947700,POWER_PYLON,18.438474,73.949115,40.0
Pylon 2308947701,POWER_PYLON,18.438666,73.954927,40.0
Pylon 2308947702,POWER_PYLON,18.439078,73.952532,40.0
Pylon 2308947703,POWER_PYLON,18.439166,73.958088,40.0
Pylon 2308947704,POWER_PYLON,18.439455,73.948624,40.0
Pylon 2308947705,POWER_PYLON,18.439549,73.955052,40.0
Pylon 2308947706,POWER_PYLON,18.439585,73.936488,40.0
Pylon 2308947707,POWER_PYLON,18.439748,73.961817,40.0
Pylon 2308947708,POWER_PYLON,18.439758,74.053931,40.0
Pylon 2308947709,POWER_PYLON,18.440049,74.053399,40.0
Pylon 2308947710,POWER_PYLON,18.440160,73.958458,40.0
