name,category,lat,lon,height_m
Pylon 1838143051,POWER_PYLON,26.195518,73.040187,40.0
Pylon 1838143053,POWER_PYLON,26.195523,73.033331,40.0
Pylon 1838143054,POWER_PYLON,26.196300,73.049393,40.0
Pylon 1838143055,POWER_PYLON,26.196641,73.314941,40.0
Pylon 1838143056,POWER_PYLON,26.196821,73.030432,40.0
Pylon 1838143057,POWER_PYLON,26.197062,73.049472,40.0
Pylon 1838143058,POWER_PYLON,26.197114,73.052880,40.0
Pylon 1838143059,POWER_PYLON,26.197205,73.046200,40.0
Pylon 1838143061,POWER_PYLON,26.197262,72.960391,40.0
Pylon 1838143064,POWER_PYLON,26.197354,73.042888,40.0
Pylon 1838143093,POWER_PYLON,26.197909,73.056326,40.0
Pylon 1838143098,POWER_PYLON,26.197921,73.052623,40.0
Pylon 1838143101,POWER_PYLON,26.197934,73.317963,40.0
Pylon 1838143105,POWER_PYLON,26.198194,73.027314,40.0
Pylon 1838143108,POWER_PYLON,26.198505,73.242794,40.0
Pylon 1838143113,POWER_PYLON,26.198697,73.059846,40.0
Pylon 1838143115,POWER_PYLON,26.198805,73.055863,40.0
Pylon 1838143116,POWER_PYLON,26.198900,73.239110,40.0
Pylon 1838143119,POWER_PYLON,26.199203,73.321021,40.0
Pylon 1838143149,POWER_PYLON,26.199561,73.063626,40.0
Pylon 1838143158,POWER_PYLON,26.199505,73.024354,40.0
Pylon 1838143161,POWER_PYLON,26.199518,72.958113,40.0
Pylon 1838143164,POWER_PYLON,26.199648,73.059065,40.0
Pylon 1838143165,POWER_PYLON,26.199699,73.235731,40.0
Pylon 1838143166,POWER_PYLON,26.199783,73.044318,40.0
Pylon 1838143168,POWER_PYLON,26.200204,73.066177,40.0
Pylon 1838143170,POWER_PYLON,26.200218,73.047690,40.0
Pylon 1838143171,POWER_PYLON,26.200453,73.232478,40.0
Pylon 1838143174,POWER_PYLON,26.200425,73.062087,40.0
Pylon 1838143187,POWER_PYLON,26.200507,73.324023,40.0
Pylon 1838143189,POWER_PYLON,26.200611,73.050809,40.0
Pylon 1838143196,POWER_PYLON,26.200973,73.069501,40.0
Pylon 1838143197,POWER_PYLON,26.201038,73.054342,40.0
Pylon 1838143198,POWER_PYLON,26.201227,73.229214,40.0
Pylon 1838143199,POWER_PYLON,26.201232,73.064951,40.0
Pylon 1838143200,POWER_PYLON,26.201493,73.057991,40.0
Pylon 1838143201,POWER_PYLON,26.201672,73.072534,40.0
Pylon 1838143204,POWER_PYLON,26.201774,73.327036,40.0
Pylon 1838143207,POWER_PYLON,26.201782,72.955819,40.0
Pylon 1838143210,POWER_PYLON,26.201865,73.061063,40.0
Pylon 1838143235,POWER_PYLON,26.201989,73.225932,40.0
Pylon 1838143239,POWER_PYLON,26.202094,73.068183,40.0
Pylon 1838143244,POWER_PYLON,26.202313,73.064722,40.0
Pylon 1838143247,POWER_PYLON,26.202449,73.075846,40.0
Pylon 1838143250,POWER_PYLON,26.202731,73.068141,40.0
Pylon 1838143251,POWER_PYLON,26.202753,73.222656,40.0
Pylon 1838143252,POWER_PYLON,26.202847,73.070963,40.0
Pylon 1838143253,POWER_PYLON,26.203083,73.330097,40.0
Pylon 1838143254,POWER_PYLON,26.203194,73.079012,40.0
Pylon 1838143257,POWER_PYLON,26.203505,73.219394,40.0
Pylon 1838143260,POWER_PYLON,26.203567,73.073647,40.0
Pylon 1838143287,POWER_PYLON,26.203951,72.953614,40.0
Pylon 1838143291,POWER_PYLON,26.203996,73.082476,40.0
Pylon 1838143296,POWER_PYLON,26.204231,73.294491,40.0
Pylon 1838143299,POWER_PYLON,26.204245,73.216202,40.0
Pylon 1838143302,POWER_PYLON,26.204295,73.076328,40.0
Pylon 1838143305,POWER_PYLON,26.204391,73.333136,40.0
Pylon 1838143308,POWER_PYLON,26.204488,73.086211,40.0
Pylon 1838143311,POWER_PYLON,26.204498,73.070676,40.0
