lat,lon,elev_m,slope_deg,roughness_m,surface_type
26.600000,73.194000,258.91,0.212,0.54,flat
26.600000,73.196000,259.51,0.215,0.55,flat
26.600000,73.198000,260.11,0.218,0.55,flat
26.600000,73.200000,260.70,0.222,0.55,flat
26.600000,73.202000,261.30,0.219,0.54,flat
26.600000,73.204000,261.90,0.211,0.52,flat
26.600000,73.206000,262.50,0.203,0.51,flat
26.600000,73.208000,263.10,0.195,0.50,flat
26.600000,73.210000,263.70,0.189,0.50,flat
26.600000,73.212000,264.30,0.184,0.49,flat
26.600000,73.214000,264.89,0.179,0.48,flat
26.600000,73.216000,265.49,0.176,0.48,flat
26.600000,73.218000,266.09,0.173,0.48,flat
26.600000,73.220000,266.69,0.193,0.54,flat
26.600000,73.222000,267.43,0.236,0.67,flat
26.600000,73.224000,268.33,0.258,0.73,flat
26.600000,73.226000,269.23,0.258,0.73,flat
26.600000,73.228000,270.13,0.258,0.73,flat
26.600000,73.230000,271.02,0.258,0.73,flat
26.600000,73.232000,271.92,0.258,0.73,flat
26.600000,73.234000,272.82,0.258,0.73,flat
26.600000,73.236000,273.72,0.258,0.73,flat
26.600000,73.238000,274.61,0.258,0.73,flat
26.600000,73.240000,275.51,0.271,0.78,flat
26.600000,73.242000,276.50,0.300,0.88,flat
26.600000,73.244000,277.60,0.320,0.94,flat
26.600000,73.246000,278.70,0.328,0.95,flat
26.600000,73.248000,279.79,0.340,0.97,flat
26.600000,73.250000,280.89,0.356,0.98,flat
26.600000,73.252000,281.99,0.375,1.01,flat
26.600000,73.254000,283.09,0.396,1.03,flat
26.600000,73.256000,284.18,0.420,1.07,flat
26.600000,73.258000,285.28,0.445,1.10,flat
26.600000,73.260000,286.38,0.406,0.89,flat
26.600000,73.262000,286.70,0.365,0.71,flat
26.600000,73.264000,286.00,0.391,0.86,flat
26.600000,73.266000,285.30,0.369,0.82,flat
26.600000,73.268000,284.60,0.348,0.79,flat
26.600000,73.270000,283.91,0.327,0.76,flat
26.600000,73.272000,283.21,0.307,0.73,flat
26.600000,73.274000,282.51,0.288,0.71,flat
26.600000,73.276000,281.81,0.270,0.68,flat
26.600000,73.278000,281.11,0.254,0.66,flat
26.600000,73.280000,280.41,0.220,0.59,flat
26.600000,73.282000,279.88,0.154,0.43,flat
26.600000,73.284000,279.58,0.100,0.31,flat
26.600000,73.286000,279.28,0.086,0.30,flat
26.600000,73.288000,278.98,0.095,0.31,flat
26.600000,73.290000,278.68,0.122,0.34,flat
26.600000,73.292000,278.38,0.158,0.39,flat
26.600000,73.294000,278.08,0.198,0.44,flat
26.600000,73.296000,277.78,0.240,0.51,flat
26.600000,73.298000,277.48,0.283,0.58,flat
26.600000,73.300000,277.18,0.333,0.65,flat
26.600000,73.302000,276.73,0.361,0.71,flat
26.600000,73.304000,276.03,0.329,0.70,flat
26.600000,73.306000,275.34,0.284,0.63,flat
26.600000,73.308000,274.64,0.245,0.58,flat
26.600000,73.310000,273.94,0.216,0.54,flat
26.600000,73.312000,273.24,0.202,0.52,flat
26.600000,73.314000,272.54,0.204,0.52,flat
26.600000,73.316000,271.84,0.224,0.55,flat
26.600000,73.318000,271.15,0.256,0.59,flat
26.600000,73.320000,270.45,0.245,0.50,flat
26.600000,73.322000,270.39,0.304,0.71,flat
26.600000,73.324000,271.49,0.425,1.06,flat
26.600000,73.326000,272.59,0.439,1.07,flat
26.600000,73.328000,273.69,0.453,1.09,flat
26.600000,73.330000,274.78,0.467,1.11,flat
26.600000,73.332000,275.88,0.482,1.14,flat
26.600000,73.334000,276.98,0.498,1.16,flat
26.600000,73.336000,278.07,0.513,1.18,flat
26.600000,73.338000,279.17,0.529,1.20,flat
26.600000,73.340000,280.27,0.529,1.16,flat
26.600000,73.342000,281.17,0.496,1.00,flat
26.600000,73.344000,281.67,0.462,0.90,flat
26.600000,73.346000,282.16,0.449,0.87,flat
26.600000,73.348000,282.66,0.435,0.85,flat
26.600000,73.350000,283.16,0.422,0.83,flat
26.600000,73.352000,283.66,0.408,0.80,flat
26.600000,73.354000,284.16,0.395,0.78,flat
26.600000,73.356000,284.66,0.381,0.76,flat
26.600000,73.358000,285.16,0.368,0.74,flat
26.600000,73.360000,285.66,0.352,0.70,flat
26.600000,73.362000,286.09,0.333,0.66,flat
26.600000,73.364000,286.39,0.330,0.63,flat
26.600000,73.366000,286.69,0.333,0.64,flat
26.600000,73.368000,286.99,0.336,0.64,flat
26.600000,73.370000,287.29,0.339,0.65,flat
