x_km,y_km,detection_probability,threat_level
19.68,18.96,0.8446655003941631,high
19.92,18.96,0.8464715194368023,high
20.16,18.96,0.8475835751228656,high
20.4,18.96,0.8480268614199782,high
20.64,18.96,0.8478195357836309,high
20.88,18.96,0.8469688177018908,high
21.12,18.96,0.8454652751042673,high
21.36,18.96,0.8432755829061491,high
21.6,18.96,0.8403374616763278,high
21.84,18.96,0.8365681966076743,high
22.08,18.96,0.8319009877739552,high
22.32,18.96,0.8263347796402475,high
22.56,18.96,0.8199444423613202,high
22.8,18.96,0.8128378960930583,high
23.04,18.96,0.8051109514686277,high
23.28,18.96,0.7968304165931309,high
23.52,18.96,0.7880361904685677,high
23.76,18.96,0.7787483353078543,high
24.0,18.96,0.7689732806414354,high
24.24,18.96,0.7587081543372141,high
24.48,18.96,0.7479436428958809,high
24.72,18.96,0.7366659227758576,high
24.96,18.96,0.724858065083994,high
25.2,18.96,0.7125011736695924,high
25.44,18.96,0.6995754172011212,high
25.68,18.96,0.6860610518240925,high
25.92,18.96,0.6719394893840347,high
26.16,18.96,0.6571944373193286,high
26.4,18.96,0.6418131143054706,high
26.64,18.96,0.6257875273185238,high
26.88,18.96,0.6091157794393128,high
27.12,18.96,0.5918033630187,medium
27.36,18.96,0.5738643801082494,medium
27.6,18.96,0.5553226221893149,medium
27.84,18.96,0.48445101218348496,medium
28.08,18.96,0.468061268522568,medium
28.32,18.96,0.4510490466122549,medium
28.56,18.96,0.4334842153246229,medium
28.8,18.96,0.4154478809029817,medium
29.04,18.96,0.39703118896971246,medium
29.28,18.96,0.3783336871132404,medium
29.52,18.96,0.3594613003303246,medium
29.76,18.96,0.3405240010019924,medium
30.0,18.96,0.3216332794655931,medium
30.24,18.96,0.3028995376861475,medium
30.48,18.96,0.28442953497467544,low
0.0,19.2,0.14627524087418745,low
0.24,19.2,0.1491776067992024,low
0.48,19.2,0.15188834551296107,low
0.72,19.2,0.15439493902457732,low
0.96,19.2,0.15668573834661081,low
1.2,19.2,0.15875004141282834,low
1.44,19.2,0.16057816295769886,low
1.68,19.2,0.16216149623539383,low
1.92,19.2,0.16349256657139608,low
2.16,19.2,0.16456507682683247,low
2.4,19.2,0.2221960041771742,low
2.64,19.2,0.2264042606920244,low
2.88,19.2,0.23050275810620638,low
3.12,19.2,0.3643593405006161,medium
3.36,19.2,0.4327862241660673,medium
3.6,19.2,0.44682284150047497,medium
3.84,19.2,0.4609304704933794,medium
4.08,19.2,0.475063833750735,medium
4.32,19.2,0.4891736839022565,medium
4.56,19.2,0.5032072825775864,medium
4.8,19.2,0.5171089869258212,medium
5.04,19.2,0.5308209266427356,medium
5.28,19.2,0.5442837499682808,medium
5.52,19.2,0.5574374137894488,medium
5.76,19.2,0.5702219910805086,medium
6.0,19.2,0.5825784685638459,medium
6.24,19.2,0.5944495086779856,medium
6.48,19.2,0.6057801525643952,high
6.72,19.2,0.6165184445915086,high
6.96,19.2,0.6266159636038863,high
7.2,19.2,0.636028251254586,high
7.44,19.2,0.5190908146612924,medium
7.68,19.2,0.5308565699434857,medium
7.92,19.2,0.5419020146523085,medium
8.16,19.2,0.5521849451162842,medium
8.4,19.2,0.5616679425029283,medium
8.64,19.2,0.5703183618700348,medium
8.88,19.2,0.5781082666783466,medium
9.12,19.2,0.5850143233961079,medium
9.36,19.2,0.5910176705707955,medium
9.6,19.2,0.5961037758619336,medium
9.84,19.2,0.6002622931277192,high
10.08,19.2,0.6034869298400988,high
10.32,19.2,0.6057753329620962,high
10.56,19.2,0.6071289990410437,high
10.8,19.2,0.6075532117263803,high
11.04,19.2,0.6070570072799117,high
11.28,19.2,0.7437736126947763,high
11.52,19.2,0.7538916270202433,high
11.76,19.2,0.763925304867898,high
12.0,19.2,0.7738908180117009,high
12.24,19.2,0.7837975539919331,high
12.48,19.2,0.793647293361902,high
12.72,19.2,0.8034336298307038,high
12.96,19.2,0.7590277535940697,high
13.2,19.2,0.7698191206449051,high
13.44,19.2,0.7805050958716957,high
13.68,19.2,0.7910439174426548,high
13.92,19.2,0.801387778778148,high
14.16,19.2,0.8114843049934535,high
14.4,19.2,0.821278267097334,high
14.64,19.2,0.8307134430269508,high
14.88,19.2,0.8397345213742832,high
15.12,19.2,0.8482889393898214,high
15.36,19.2,0.8563285522543796,high
15.6,19.2,0.863811045131021,high
15.84,19.2,0.8707010213917706,high
16.08,19.2,0.8769707270028604,high
16.32,19.2,0.8826003992357248,high
16.56,19.2,0.8875782545734181,high
16.8,19.2,0.8919001533062175,high
17.04,19.2,0.7714763184787856,high
17.28,19.2,0.7829052385891004,high
17.52,19.2,0.7933687348811906,high
17.76,19.2,0.8028684303891342,high
18.0,19.2,0.8114137735400391,high
18.24,19.2,0.8190208085316859,high
18.48,19.2,0.8257109376158405,high
18.72,19.2,0.8315097080695548,high
18.96,19.2,0.8364456411221226,high
19.2,19.2,0.8405491029636116,high
19.44,19.2,0.8438511985665189,high
19.68,19.2,0.8463826460307379,high
19.92,19.2,0.8481725605554556,high
20.16,19.2,0.849247041459117,high
20.4,19.2,0.8496274157757564,high
20.64,19.2,0.8493279670177023,high
20.88,19.2,0.8483530347608995,high
21.12,19.2,0.8466936908681761,high
21.36,19.2,0.844325143695223,high
21.6,19.2,0.8412079031828938,high
21.84,19.2,0.8372974553644785,high
22.08,19.2,0.8325641517310437,high
22.32,19.2,0.8270136544877845,high
22.56,19.2,0.8206906498707751,high
22.8,19.2,0.8136620938537038,high
23.04,19.2,0.8059952237636838,high
23.28,19.2,0.7977441026359288,high
23.52,19.2,0.7889460054402888,high
23.76,19.2,0.7796230675818558,high
24.0,19.2,0.7697854298861574,high
24.24,19.2,0.75943420458774,high
24.48,19.2,0.7485638353925047,high
24.72,19.2,0.7371639045408509,high
24.96,19.2,0.7252205561163371,high
25.2,19.2,0.7127176956521458,high
25.44,19.2,0.6996380872470298,high
25.68,19.2,0.685964431096083,high
25.92,19.2,0.6716804729149455,high
26.16,19.2,0.6567721715099076,high
26.4,19.2,0.6412289297595823,high
26.64,19.2,0.6250448759530848,high
26.88,19.2,0.6082201659351149,high
27.12,19.2,0.5907622617026065,medium
27.36,19.2,0.5726871294246764,medium
27.6,19.2,0.5540202901961572,medium
27.84,19.2,0.4814810375896391,medium
28.08,19.2,0.46509337898242636,medium
28.32,19.2,0.44809408625051633,medium
28.56,19.2,0.43055374161495663,medium
28.8,19.2,0.4125539077340478,medium
29.04,19.2,0.3941859043972106,medium
29.28,19.2,0.3755491564334485,medium
29.52,19.2,0.35674916709800797,medium
29.76,19.2,0.33789519962523995,medium
30.0,19.2,0.3190977728812409,medium
30.24,19.2,0.30046609232401394,medium
30.48,19.2,0.28210554287434025,low
0.0,19.44,0.13540477743090162,low
0.24,19.44,0.13809083607472358,low
0.48,19.44,0.14060023946609082,low
0.72,19.44,0.14292127102346738,low
0.96,19.44,0.1450430101904885,low
1.2,19.44,0.14695540908378446,low
1.44,19.44,0.14864936182070604,low
1.68,19.44,0.15011676626209544,low
1.92,19.44,0.15135057801310392,low
2.16,19.44,0.20719867558294594,low
2.4,19.44,0.21155706718284822,low
2.64,19.44,0.2158325902021489,low
2.88,19.44,0.22002137316157083,low
3.12,19.44,0.22411955946556744,low
3.36,19.44,0.3572828721850322,medium
3.6,19.44,0.3697266062729383,medium
3.84,19.44,0.3822916860361919,medium
4.08,19.44,0.45022644587796895,medium
4.32,19.44,0.46383717264435853,medium
4.56,19.44,0.47739644249106655,medium
4.8,19.44,0.49085189517420386,medium
5.04,19.44,0.504148759984298,medium
5.28,19.44,0.5172305221716875,medium
5.52,19.44,0.5300396414531703,medium
5.76,19.44,0.5425182994182011,medium
6.0,19.44,0.5546091516402214,medium
6.24,19.44,0.5662560606415044,medium
6.48,19.44,0.5774047875057764,medium
6.72,19.44,0.46158964576576,medium
6.96,19.44,0.47485261159278414,medium
7.2,19.44,0.48758125042966705,medium
7.44,19.44,0.49971986859245787,medium
7.68,19.44,0.5112168644852997,medium
7.92,19.44,0.5220250186860749,medium
8.16,19.44,0.5321016946928381,medium
8.4,19.44,0.5414089582646979,medium
8.64,19.44,0.5499136257152611,medium
8.88,19.44,0.5575872531581605,medium
9.12,19.44,0.5644060795697127,medium
9.36,19.44,0.5703509366697281,medium
9.6,19.44,0.5754071381015804,medium
9.84,19.44,0.5795643593068907,medium
10.08,19.44,0.5828165179357162,medium
10.32,19.44,0.5851616627079597,medium
10.56,19.44,0.5866018764407973,medium
10.8,19.44,0.587143196571501,medium
11.04,19.44,0.5867955540234615,medium
11.28,19.44,0.7222211293084869,high
11.52,19.44,0.7324212139998811,high
11.76,19.44,0.742565669672054,high
12.0,19.44,0.7526725881188819,high
12.24,19.44,0.7087619715970535,high
12.48,19.44,0.7198366830996917,high
12.72,19.44,0.730919372782326,high
12.96,19.44,0.7419940347384447,high
13.2,19.44,0.7530359598376852,high
13.44,19.44,0.7640120729647807,high
13.68,19.44,0.7748816454151713,high
13.92,19.44,0.7855973686021592,high
14.16,19.44,0.796106749254617,high
14.4,19.44,0.8063537613218305,high
14.64,19.44,0.8162806687421479,high
14.88,19.44,0.8258299187106057,high
15.12,19.44,0.8349459990346819,high
15.36,19.44,0.8435771564848823,high
15.6,19.44,0.8516768853933661,high
15.84,19.44,0.859205115617745,high
16.08,19.44,0.8661290539364597,high
16.32,19.44,0.8724236600327718,high
16.56,19.44,0.8780717644704386,high
16.8,19.44,0.759456857619015,high
17.04,19.44,0.7718898716626896,high
17.28,19.44,0.7833725408301249,high
17.52,19.44,0.7938955056712148,high
17.76,19.44,0.8034583373011074,high
18.0,19.44,0.8120683825734611,high
18.24,19.44,0.8197395448238903,high
18.48,19.44,0.8264910465184486,high
18.72,19.44,0.8323462068250216,high
18.96,19.44,0.8373312523155141,high
19.2,19.44,0.8414741631290008,high
19.44,19.44,0.8448035401106891,high
19.68,19.44,0.8473474607901528,high
19.92,19.44,0.8491322744062272,high
20.16,19.44,0.8501812719730504,high
20.4,19.44,0.8505131669730965,high
20.64,19.44,0.8501403615708356,high
20.88,19.44,0.8490671070794215,high
21.12,19.44,0.8472879856383944,high
21.36,19.44,0.8447877125206508,high
21.6,19.44,0.8415438975115833,high
21.84,19.44,0.8375342357484311,high
22.08,19.44,0.8327472442055699,high
22.32,19.44,0.8271915546779318,high
22.56,19.44,0.8208974590726006,high
22.8,19.44,0.8139094765617328,high
23.04,19.44,0.8062752146603248,high
23.28,19.44,0.7980365598578764,high
23.52,19.44,0.7892254001286444,high
23.76,19.44,0.7798629007293822,high
24.0,19.44,0.7699605943747916,high
24.24,19.44,0.7595220576923742,high
24.48,19.44,0.748544586358525,high
24.72,19.44,0.737020681946749,high
24.96,19.44,0.7249393475593614,high
25.2,19.44,0.712287252043445,high
25.44,19.44,0.6990498310998763,high
25.68,19.44,0.6852123818439971,high
25.92,19.44,0.6707611897147122,high
26.16,19.44,0.6556847081981698,high
26.4,19.44,0.6399747940860032,high
26.64,19.44,0.6236279841938864,high
26.88,19.44,0.6066467837390602,high
27.12,19.44,0.589040922261917,medium
27.36,19.44,0.5708285207551632,medium
27.6,19.44,0.5520371045104543,medium
27.84,19.44,0.5327043912623355,medium
28.08,19.44,0.46146799521486814,medium
28.32,19.44,0.4444870331926044,medium
28.56,19.44,0.42697908691332925,medium
28.8,19.44,0.4090262247386202,medium
29.04,19.44,0.39071993021455703,medium
29.28,19.44,0.3721594339155862,medium
29.52,19.44,0.35344968611868066,medium
29.76,19.44,0.3346990540439693,medium
30.0,19.44,0.31601684928002854,medium
30.24,19.44,0.29751080490639287,low
30.48,19.44,0.2792846259975837,low
0.0,19.68,0.0,low
0.24,19.68,0.0,low
0.48,19.68,0.12994211171172318,low
0.72,19.68,0.13208539644834577,low
0.96,19.68,0.13404505530935654,low
1.2,19.68,0.13581170514880625,low
1.44,19.68,0.13737683223626931,low
1.68,19.68,0.13873285297581386,low
1.92,19.68,0.13987316734935135,low
2.16,19.68,0.19716071539727406,low
2.4,19.68,0.20156347541177372,low
2.64,19.68,0.2059056178040544,low
2.88,19.68,0.21018309213879066,low
3.12,19.68,0.2143917282393236,low
3.36,19.68,0.21852717614329276,low
3.6,19.68,0.350433152231362,medium
3.84,19.68,0.36253783113664223,medium
4.08,19.68,0.3747371062272554,medium
4.32,19.68,0.386990847151608,medium
4.56,19.68,0.3992553561317123,medium
4.8,19.68,0.4114837884845183,medium
5.04,19.68,0.47872147747767146,medium
5.28,19.68,0.4914139506024642,medium
5.52,19.68,0.5038660002947776,medium
5.76,19.68,0.3883966095808812,medium
6.0,19.68,0.40268029527456634,medium
6.24,19.68,0.41670869897325813,medium
6.48,19.68,0.4304165090650308,medium
6.72,19.68,0.4437400679828388,medium
6.96,19.68,0.45661803335316375,medium
7.2,19.68,0.46899196790258135,medium
7.44,19.68,0.4808068486035103,medium
7.68,19.68,0.49201148962160124,medium
7.92,19.68,0.502558877626252,medium
8.16,19.68,0.5124064217161434,medium
8.4,19.68,0.5215161234118173,medium
8.64,19.68,0.5298546747473312,medium
8.88,19.68,0.5373934943764764,medium
9.12,19.68,0.544108712769225,medium
9.36,19.68,0.5499811180268122,medium
9.6,19.68,0.5549960736387416,medium
9.84,19.68,0.5591434187156478,medium
10.08,19.68,0.5624173599476188,medium
10.32,19.68,0.5648163628559203,medium
10.56,19.68,0.5663430479282171,medium
10.8,19.68,0.5670040950550105,medium
11.04,19.68,0.5668101574190829,medium
11.28,19.68,0.6466004136047082,high
11.52,19.68,0.6576652712466852,high
11.76,19.68,0.6687466294621432,high
12.0,19.68,0.679861738037105,high
12.24,19.68,0.6910211714450205,high
12.48,19.68,0.7022278849345673,high
12.72,19.68,0.713476491076784,high
12.96,19.68,0.7247528137889163,high
13.2,19.68,0.7360337683896054,high
13.44,19.68,0.7472876020749476,high
13.68,19.68,0.7584745097672727,high
13.92,19.68,0.7695476168092061,high
14.16,19.68,0.7804542944485605,high
14.4,19.68,0.7911377490525642,high
14.64,19.68,0.8015388043143528,high
14.88,19.68,0.8115977800039573,high
15.12,19.68,0.82125636309028,high
15.36,19.68,0.8304593683697885,high
15.6,19.68,0.8391562959658991,high
15.84,19.68,0.8473026109390609,high
16.08,19.68,0.854860693562271,high
16.32,19.68,0.8618004347965327,high
16.56,19.68,0.7455541037043516,high
16.8,19.68,0.7589562084343875,high
17.04,19.68,0.771438759162286,high
17.28,19.68,0.7829803315902132,high
17.52,19.68,0.7935693549988279,high
17.76,19.68,0.8032031167260334,high
18.0,19.68,0.8118866359279329,high
18.24,19.68,0.8196314634899072,high
18.48,19.68,0.8264544547496993,high
18.72,19.68,0.8323765493390053,high
18.96,19.68,0.837421578921125,high
19.2,19.68,0.8416151097124672,high
19.44,19.68,0.8449833132225728,high
19.68,19.68,0.8475518468050729,high
19.92,19.68,0.8493447177519782,high
20.16,19.68,0.8503831058896526,high
20.4,19.68,0.8506841402755511,high
20.64,19.68,0.8502596840961214,high
20.88,19.68,0.8491153043714209,high
21.12,19.68,0.8472498080023072,high
21.36,19.68,0.8446559711521354,high
21.6,19.68,0.8413231759182769,high
21.84,19.68,0.83724220548061,high
22.08,19.68,0.8324111767356386,high
22.32,19.68,0.8268401293022559,high
22.56,19.68,0.8205517288088617,high
22.8,19.68,0.8135776214832509,high
23.04,19.68,0.8059524917082512,high
23.28,19.68,0.7977085591418641,high
23.52,19.68,0.788872070324019,high
23.76,19.68,0.7794618737036911,high
24.0,19.68,0.7694894370102574,high
24.24,19.68,0.7589596190425191,high
24.48,19.68,0.7478717336932423,high
24.72,19.68,0.7362206728886175,high
24.96,19.68,0.7239980045523453,high
25.2,19.68,0.7111930383667907,high
25.44,19.68,0.6977938825878486,high
25.68,19.68,0.6837885209423443,high
25.92,19.68,0.669165932478196,high
26.16,19.68,0.6539172657140141,high
26.4,19.68,0.6380370646642809,high
26.64,19.68,0.6215245298053426,high
26.88,19.68,0.6043847827089124,high
27.12,19.68,0.5866300897266528,medium
27.36,19.68,0.5682809887058701,medium
27.6,19.68,0.5493672543564811,medium
27.84,19.68,0.5299286337638389,medium
28.08,19.68,0.4571871174061666,medium
28.32,19.68,0.4402313643315049,medium
28.56,19.68,0.4227651579280352,medium
28.8,19.68,0.40487109214186096,medium
29.04,19.68,0.3866407765068123,medium
29.28,19.68,0.36817315162549336,medium
29.52,19.68,0.3495724634766522,medium
29.76,19.68,0.33094598127331903,medium
30.0,19.68,0.31240156390781754,medium
30.24,19.68,0.2940451923486731,low
30.48,19.68,0.27597858816148124,low
0.0,19.92,0.0,low
0.24,19.92,0.0,low
0.48,19.92,0.0,low
0.72,19.92,0.0,low
0.96,19.92,0.0,low
1.2,19.92,0.0,low
1.44,19.92,0.0,low
1.68,19.92,0.1280085595510073,low
1.92,19.92,0.12905955859236604,low
2.16,19.92,0.1877628244221871,low
2.4,19.92,0.19221020423558421,low
2.64,19.92,0.19661818716296314,low
2.88,19.92,0.2009825331364523,low
3.12,19.92,0.2052987465394443,low
3.36,19.92,0.2095620171635671,low
3.6,19.92,0.2137671722838187,low
3.84,19.92,0.21790864301644802,low
4.08,19.92,0.3556284307166223,medium
4.32,19.92,0.36745869794255065,medium
4.56,19.92,0.2525556556023635,low
4.8,19.92,0.26583507833827835,low
5.04,19.92,0.2792344639579518,low
5.28,19.92,0.29269684976971255,low
5.52,19.92,0.30616289771376953,medium
5.76,19.92,0.319571589015042,medium
6.0,19.92,0.33286094941403077,medium
6.24,19.92,0.3459687847256115,medium
6.48,19.92,0.41360244305539706,medium
6.72,19.92,0.42649875673150295,medium
6.96,19.92,0.43897683344681604,medium
7.2,19.92,0.4509796020542135,medium
7.44,19.92,0.4624531404092378,medium
7.68,19.92,0.47334712426517533,medium
7.92,19.92,0.48361519510543916,medium
8.16,19.92,0.49321524711404263,medium
8.4,19.92,0.5021096366250267,medium
8.64,19.92,0.5102653200219628,medium
8.88,19.92,0.5176539280804341,medium
9.12,19.92,0.5242517861082936,medium
9.36,19.92,0.5300398899327575,medium
9.6,19.92,0.48035885342251505,medium
9.84,19.92,0.48489705465558397,medium
10.08,19.92,0.4886489816999776,medium
10.32,19.92,0.4916120777907813,medium
10.56,19.92,0.4937878445874567,medium
10.8,19.92,0.4951817393050895,medium
11.04,19.92,0.4958030741573016,medium
11.28,19.92,0.6286374631534,high
11.52,19.92,0.6397050668744526,high
11.76,19.92,0.6508155913196745,high
12.0,19.92,0.661987841280973,high
12.24,19.92,0.6732340568647147,high
12.48,19.92,0.6845589166537422,high
12.72,19.92,0.6959587495898548,high
12.96,19.92,0.7074210135819217,high
13.2,19.92,0.7189240913697826,high
13.44,19.92,0.7304374410938037,high
13.68,19.92,0.7419221206434043,high
13.92,19.92,0.7533316822662146,high
14.16,19.92,0.7646134089489516,high
14.4,19.92,0.7757098391614026,high
14.64,19.92,0.7865605044090842,high
14.88,19.92,0.7971037872862832,high
15.12,19.92,0.8072787984489139,high
15.36,19.92,0.8170271703357018,high
15.6,19.92,0.8262946736491712,high
15.84,19.92,0.8350325785275736,high
16.08,19.92,0.8431987040072608,high
16.32,19.92,0.7298350451461644,high
16.56,19.92,0.7441468336671407,high
16.8,19.92,0.7575866667981871,high
17.04,19.92,0.7701203555072811,high
17.28,19.92,0.7817241885423951,high
17.52,19.92,0.7923841850976912,high
17.76,19.92,0.8020951458003764,high
18.0,19.92,0.810859564411396,high
18.24,19.92,0.8186864567494919,high
18.48,19.92,0.8255901542421664,high
18.72,19.92,0.8315890983927565,high
18.96,19.92,0.8367046604737157,high
19.2,19.92,0.8409599990055987,high
19.44,19.92,0.8443789572567616,high
19.68,19.92,0.846984995737037,high
19.92,19.92,0.8488001530984013,high
20.16,19.92,0.8498440374081253,high
20.4,19.92,0.8501328752628476,high
20.64,19.92,0.8496786972845252,high
20.88,19.92,0.8484888207053437,high
21.12,19.92,0.8465658914761012,high
21.36,19.92,0.8439088159253696,high
21.6,19.92,0.8405148305911612,high
21.84,19.92,0.8363825969381489,high
22.08,19.92,0.8315155860447414,high
22.32,19.92,0.825924499202277,high
22.56,19.92,0.8196276067025057,high
22.8,19.92,0.8126488107171242,high
23.04,19.92,0.8050143114867839,high
23.28,19.92,0.7967491797565114,high
23.52,19.92,0.7878747826898108,high
23.76,19.92,0.7784073654006507,high
24.0,19.92,0.7683576257028102,high
24.24,19.92,0.7577309571770177,high
24.48,19.92,0.7465280696647931,high
24.72,19.92,0.7347457959085397,high
24.96,19.92,0.7223779847203552,high
25.2,19.92,0.7094164423285025,high
25.44,19.92,0.6958519163965861,high
25.68,19.92,0.681675130118308,high
25.92,19.92,0.6668778744237978,high
26.16,19.92,0.6514541599150822,high
26.4,19.92,0.6354014198747601,high
26.64,19.92,0.6187217435218355,high
26.88,19.92,0.6014231059785372,high
27.12,19.92,0.5835205493168543,medium
27.36,19.92,0.565037258730304,medium
27.6,19.92,0.5460054705398569,medium
27.84,19.92,0.5264671456119367,medium
28.08,19.92,0.45225380349054883,medium
28.32,19.92,0.43533184210218134,medium
28.56,19.92,0.4179183561769409,medium
28.8,19.92,0.40009645206226396,medium
29.04,19.92,0.3819577970764387,medium
29.28,19.92,0.3636009195671067,medium
29.52,19.92,0.3451291883052039,medium
29.76,19.92,0.3266485567620602,medium
30.0,19.92,0.30826517637436374,medium
30.24,19.92,0.29008299351212957,low
30.48,19.92,0.2722014462043647,low
0.0,20.16,0.0,low
0.24,20.16,0.0,low
0.48,20.16,0.0,low
0.72,20.16,0.0,low
0.96,20.16,0.0,low
1.2,20.16,0.0,low
1.44,20.16,0.0,low
1.68,20.16,0.0,low
1.92,20.16,0.05558364012973852,low
2.16,20.16,0.05931212739011718,low
2.4,20.16,0.06321671126690329,low
2.64,20.16,0.06729622537324363,low
2.88,20.16,0.07154820847484654,low
3.12,20.16,0.07596882241428306,low
3.36,20.16,0.0805527868985448,low
3.6,20.16,0.08529333468965704,low
3.84,20.16,0.09018219046077765,low
4.08,20.16,0.09520957611787793,low
4.32,20.16,0.23110531633653875,low
4.56,20.16,0.2437109429003419,low
4.8,20.16,0.2564890597919466,low
5.04,20.16,0.2693886420129773,low
5.28,20.16,0.2823556608834319,low
5.52,20.16,0.29533367681390066,low
5.76,20.16,0.30826448479666096,medium
6.0,20.16,0.32108879532315926,medium
6.24,20.16,0.3337469322923229,medium
6.48,20.16,0.34617952925773854,medium
6.72,20.16,0.358328206072544,medium
6.96,20.16,0.37013620956125143,medium
7.2,20.16,0.38154900414962317,medium
7.44,20.16,0.39251480124205673,medium
7.68,20.16,0.4029850193457457,medium
7.92,20.16,0.41291467028601203,medium
8.16,20.16,0.42226267012836394,medium
8.4,20.16,0.43099207643316817,medium
8.64,20.16,0.43907025606555417,medium
8.88,20.16,0.4464689898548221,medium
9.12,20.16,0.45316452187674217,medium
9.36,20.16,0.45913756199396527,medium
9.6,20.16,0.4643732505480751,medium
9.84,20.16,0.4688610937975749,medium
10.08,20.16,0.4725948779104068,medium
10.32,20.16,0.47557256813664195,medium
10.56,20.16,0.47779619830751574,medium
10.8,20.16,0.47927175413805556,medium
11.04,20.16,0.4800090520610304,medium
11.28,20.16,0.6108114802789962,high
11.52,20.16,0.6218670201048604,high
11.76,20.16,0.6329915327217664,high
12.0,20.16,0.6442051261258444,high
12.24,20.16,0.6555214597523423,high
12.48,20.16,0.6669467054031517,high
12.72,20.16,0.6784787049317828,high
12.96,20.16,0.690106383221271,high
13.2,20.16,0.701809468479973,high
13.44,20.16,0.7135585598936358,high
13.68,20.16,0.7253155654027478,high
13.92,20.16,0.7370345107545422,high
14.16,20.16,0.7486626966844172,high
14.4,20.16,0.7601421563968066,high
14.64,20.16,0.7714113430647072,high
14.88,20.16,0.7824069594402161,high
15.12,20.16,0.7930658310103353,high
15.36,20.16,0.8033267217773863,high
15.6,20.16,0.8131319979782293,high
15.84,20.16,0.6965223046187698,high
16.08,20.16,0.7124081278434214,high
16.32,20.16,0.7275446550252306,high
16.56,20.16,0.7418739865007247,high
16.8,20.16,0.7553490048478035,high
17.04,20.16,0.7679332847398301,high
17.28,20.16,0.7796006771283696,high
17.52,20.16,0.790334624047955,high
17.76,20.16,0.8001272652607909,high
18.0,20.16,0.8089783975807998,high
18.24,20.16,0.8168943430072956,high
18.48,20.16,0.8238867739419062,high
18.72,20.16,0.8299715340060392,high
18.96,20.16,0.8351674825536698,high
19.2,20.16,0.8394953811109528,high
19.44,20.16,0.8429768319902851,high
19.68,20.16,0.8456332748344154,high
19.92,20.16,0.8474850480008261,high
20.16,20.16,0.8485505313463195,high
20.4,20.16,0.848845408308122,high
20.64,20.16,0.8483821200502178,high
20.88,20.16,0.8471696291075483,high
21.12,20.16,0.8452136476790595,high
21.36,20.16,0.8425174796018537,high
21.6,20.16,0.8390835233864448,high
21.84,20.16,0.8349152566997331,high
22.08,20.16,0.8300192289025294,high
22.32,20.16,0.8244064062442629,high
22.56,20.16,0.818092340209438,high
22.8,20.16,0.811096069836876,high
23.04,20.16,0.8034381660468808,high
23.28,20.16,0.7951385706140566,high
23.52,20.16,0.7862147868776422,high
23.76,20.16,0.7766806990064947,high
24.0,20.16,0.7665460354367932,high
24.24,20.16,0.7558163498508059,high
24.48,20.16,0.7444933615932716,high
24.72,20.16,0.732575526230052,high
24.96,20.16,0.7200587523921625,high
25.2,20.16,0.7069372201631557,high
25.44,20.16,0.6932042819173518,high
25.68,20.16,0.678853439331472,high
25.92,20.16,0.6638793933383969,high
26.16,20.16,0.6482791601674331,high
26.4,20.16,0.6320532387689818,high
26.64,20.16,0.6152068046913063,high
26.88,20.16,0.5977508943276193,medium
27.12,20.16,0.5797035326890403,medium
27.36,20.16,0.5610907487593221,medium
27.6,20.16,0.541947416327641,medium
27.84,20.16,0.5223178561962691,medium
28.08,20.16,0.5022561388546883,medium
28.32,20.16,0.42979481945408743,medium
28.56,20.16,0.4124468543751979,medium
28.8,20.16,0.394712173163578,medium
29.04,20.16,0.37668240013312776,medium
29.28,20.16,0.35845550116633584,medium
29.52,20.16,0.3401337728167604,medium
29.76,20.16,0.3218216196829294,medium
30.0,20.16,0.30362322279788473,medium
30.24,20.16,0.2856402105546522,low
30.48,20.16,0.2679694434991097,low
0.0,20.4,0.0,low
0.24,20.4,0.0,low
0.48,20.4,0.0,low
0.72,20.4,0.0,low
0.96,20.4,0.0,low
1.2,20.4,0.0,low
1.44,20.4,0.0,low
1.68,20.4,0.0,low
1.92,20.4,0.056913212895571184,low
2.16,20.4,0.060731959371911115,low
2.4,20.4,0.06472998443325192,low
2.64,20.4,0.06890581894266844,low
2.88,20.4,0.07325664007456606,low
3.12,20.4,0.07777818955842174,low
3.36,20.4,0.08246471032580158,low
3.6,20.4,0.08730890523983434,low
3.84,20.4,0.09230192125343113,low
4.08,20.4,0.0974333618114613,low
4.32,20.4,0.10269132958521171,low
4.56,20.4,0.10806250072150432,low
4.8,20.4,0.2476534782398982,low
5.04,20.4,0.26006771406555385,low
5.28,20.4,0.2725515442785303,low
5.52,20.4,0.285051306421117,low
5.76,20.4,0.2975115444503502,low
6.0,20.4,0.30987564859286065,medium
6.24,20.4,0.322086516535454,medium
6.48,20.4,0.33408721865315194,medium
6.72,20.4,0.3458216503426247,medium
6.96,20.4,0.35723515570220965,medium
7.2,20.4,0.36827510868259317,medium
7.44,20.4,0.37889144027987715,medium
7.68,20.4,0.38903710317715,medium
7.92,20.4,0.39866846826703295,medium
8.16,20.4,0.40774565051120815,medium
8.4,20.4,0.41623276443400464,medium
8.64,20.4,0.42409811205358755,medium
8.88,20.4,0.43131430810989635,medium
9.12,20.4,0.43785834897721876,medium
9.36,20.4,0.44371163261595564,medium
9.6,20.4,0.4488599373256362,medium
9.84,20.4,0.4532933669456396,medium
10.08,20.4,0.4570062695742896,medium
10.32,20.4,0.45999713592405594,medium
10.56,20.4,0.4622684821970469,medium
10.8,20.4,0.4638267209549578,medium
