name,category,lat,lon,height_m
Pylon 341913052,POWER_PYLON,13.042894,80.021789,40.0
Pylon 341913474,POWER_PYLON,13.041857,80.019137,40.0
Pylon 341913605,POWER_PYLON,13.039767,80.013884,40.0
Pylon 341918245,POWER_PYLON,13.040829,80.016553,40.0
Pylon 341918584,POWER_PYLON,13.048766,80.034023,40.0
Pylon 341918671,POWER_PYLON,13.047729,80.031714,40.0
Pylon 341918739,POWER_PYLON,13.046768,80.029671,40.0
Pylon 341918806,POWER_PYLON,13.045923,80.027903,40.0
Pylon 341918955,POWER_PYLON,13.044911,80.025835,40.0
Pylon 341919125,POWER_PYLON,13.044201,80.023543,40.0
Pylon 341919319,POWER_PYLON,13.043565,80.021586,40.0
Pylon 341919419,POWER_PYLON,13.042863,80.019406,40.0
Pylon 341919523,POWER_PYLON,13.042077,80.016831,40.0
Pylon 341919545,POWER_PYLON,13.041207,80.014187,40.0
Pylon 341921312,POWER_PYLON,13.055957,80.049026,40.0
Pylon 341921441,POWER_PYLON,13.056910,80.050889,40.0
Pylon 341921988,POWER_PYLON,13.054123,80.050396,40.0
Pylon 341922254,POWER_PYLON,13.052981,80.049476,40.0
Pylon 341922281,POWER_PYLON,13.051175,80.045794,40.0
Pylon 341922363,POWER_PYLON,13.052271,80.047880,40.0
Pylon 341922390,POWER_PYLON,13.050092,80.043719,40.0
Pylon 341922480,POWER_PYLON,13.053976,80.051562,40.0
Pylon 341923191,POWER_PYLON,13.053170,80.047933,40.0
Pylon 341924045,POWER_PYLON,13.054770,80.046786,40.0
Pylon 341924508,POWER_PYLON,13.060247,80.066316,40.0
Pylon 341924538,POWER_PYLON,13.061260,80.068761,40.0
Pylon 341924577,POWER_PYLON,13.061749,80.068670,40.0
Pylon 341924825,POWER_PYLON,13.060536,80.065906,40.0
Pylon 341924891,POWER_PYLON,13.056030,80.055332,40.0
Pylon 341924939,POWER_PYLON,13.057234,80.058052,40.0
Pylon 341925025,POWER_PYLON,13.058245,80.060387,40.0
Pylon 341925145,POWER_PYLON,13.059366,80.063031,40.0
Pylon 341925429,POWER_PYLON,13.055093,80.052877,40.0
Pylon 341925934,POWER_PYLON,13.055791,80.055501,40.0
Pylon 341926309,POWER_PYLON,13.054463,80.053434,40.0
Pylon 341926640,POWER_PYLON,13.056878,80.057879,40.0
Pylon 341926915,POWER_PYLON,13.058466,80.061767,40.0
Pylon 341927067,POWER_PYLON,13.059294,80.063981,40.0
Pylon 341927100,POWER_PYLON,13.057630,80.059750,40.0
Pylon 341928157,POWER_PYLON,13.062103,80.071028,40.0
Pylon 341928190,POWER_PYLON,13.062877,80.071219,40.0
Pylon 341928270,POWER_PYLON,13.063033,80.073376,40.0
Pylon 341929517,POWER_PYLON,13.062356,80.059308,40.0
Pylon 341929585,POWER_PYLON,13.063849,80.061448,40.0
Pylon 341929606,POWER_PYLON,13.065489,80.063789,40.0
Pylon 341931562,POWER_PYLON,13.059788,80.055657,40.0
Pylon 341931692,POWER_PYLON,13.058373,80.053704,40.0
Pylon 341931743,POWER_PYLON,13.061126,80.057599,40.0
Pylon 341932330,POWER_PYLON,13.067286,80.065652,40.0
Pylon 341932420,POWER_PYLON,13.071065,80.069514,40.0
Pylon 341932539,POWER_PYLON,13.075788,80.075553,40.0
Pylon 341932574,POWER_PYLON,13.074431,80.073108,40.0
Pylon 341932738,POWER_PYLON,13.072871,80.071376,40.0
Pylon 341933091,POWER_PYLON,13.069050,80.067428,40.0
Pylon 341933397,POWER_PYLON,13.077142,80.077982,40.0
Pylon 341938563,POWER_PYLON,13.079648,80.082292,40.0
Pylon 341938724,POWER_PYLON,13.078411,80.080095,40.0
Pylon 341938927,POWER_PYLON,13.080785,80.084601,40.0
Pylon 341938964,POWER_PYLON,13.075836,80.075494,40.0
Pylon 341938998,POWER_PYLON,13.077190,80.077932,40.0
Pylon 341939628,POWER_PYLON,13.084447,80.091734,40.0
Pylon 341939750,POWER_PYLON,13.085534,80.094034,40.0
Pylon 341939831,POWER_PYLON,13.083143,80.089193,40.0
Pylon 341939919,POWER_PYLON,13.082014,80.086987,40.0
Pylon 341940657,POWER_PYLON,13.086253,80.095381,40.0
Pylon 341940684,POWER_PYLON,13.087373,80.096240,40.0
Pylon 341940772,POWER_PYLON,13.087992,80.097167,40.0
Pylon 341940812,POWER_PYLON,13.088092,80.099055,40.0
Pylon 341940884,POWER_PYLON,13.088176,80.100960,40.0
Pylon 341940916,POWER_PYLON,13.088259,80.103089,40.0
Pylon 341940985,POWER_PYLON,13.089271,80.104994,40.0
Pylon 341941033,POWER_PYLON,13.090182,80.106625,40.0
Pylon 341941113,POWER_PYLON,13.091503,80.108977,40.0
Pylon 341942474,POWER_PYLON,13.092891,80.111560,40.0
Pylon 341942931,POWER_PYLON,13.094329,80.114095,40.0
Pylon 1385642040,POWER_PYLON,13.084945,80.099497,40.0
Pylon 1385642042,POWER_PYLON,13.086334,80.098192,40.0
Pylon 1385642043,POWER_PYLON,13.087923,80.096650,40.0
Pylon 1385642050,POWER_PYLON,13.090678,80.092783,40.0
Pylon 1385642052,POWER_PYLON,13.092472,80.090921,40.0
Pylon 1385642053,POWER_PYLON,13.093764,80.089635,40.0
Pylon 1385642054,POWER_PYLON,13.095679,80.088425,40.0
Pylon 1385642056,POWER_PYLON,13.096674,80.086190,40.0
Pylon 1385642057,POWER_PYLON,13.097607,80.084107,40.0
Pylon 1385642058,POWER_PYLON,13.098730,80.081529,40.0
Pylon 1385642059,POWER_PYLON,13.099815,80.079091,40.0
Pylon 1385642060,POWER_PYLON,13.100883,80.076652,40.0
Pylon 1385642061,POWER_PYLON,13.101917,80.074294,40.0
Pylon 1385642062,POWER_PYLON,13.102963,80.071927,40.0
Pylon 1385642063,POWER_PYLON,13.104036,80.069481,40.0
Pylon 1385642064,POWER_PYLON,13.105128,80.066986,40.0
Pylon 1385642066,POWER_PYLON,13.106049,80.065250,40.0
Pylon 1385642067,POWER_PYLON,13.107347,80.062824,40.0
Pylon 1385642068,POWER_PYLON,13.108332,80.061005,40.0
Pylon 1385642069,POWER_PYLON,13.109576,80.058663,40.0
Pylon 1385642070,POWER_PYLON,13.110655,80.056680,40.0
Pylon 1385642071,POWER_PYLON,13.111767,80.054580,40.0
Pylon 1385642072,POWER_PYLON,13.112620,80.053000,40.0
Cell Phone Tower,TOWER,12.927369,80.143933,30.0
Pylon 1896500232,POWER_PYLON,12.938889,80.196493,40.0
Telecom,TOWER,13.033765,80.215796,30.0
Pylon 2527030309,POWER_PYLON,13.196290,80.061838,40.0
Pylon 2527030310,POWER_PYLON,13.196746,80.064784,40.0
Pylon 2527030311,POWER_PYLON,13.197201,80.068309,40.0
Pylon 2527030313,POWER_PYLON,13.197633,80.067509,40.0
Pylon 2527030314,POWER_PYLON,13.197654,80.065738,40.0
Pylon 2527030315,POWER_PYLON,13.197699,80.071715,40.0
Pylon 2527030316,POWER_PYLON,13.197733,80.061550,40.0
Pylon 2527030318,POWER_PYLON,13.198161,80.065126,40.0
Pylon 2527030319,POWER_PYLON,13.198180,80.073318,40.0
Pylon 2527030320,POWER_PYLON,13.198420,80.083415,40.0
Pylon 2527030321,POWER_PYLON,13.198518,80.068595,40.0
Pylon 2527030322,POWER_PYLON,13.198552,80.085833,40.0
Pylon 2527030323,POWER_PYLON,13.198655,80.088677,40.0
Pylon 2527030324,POWER_PYLON,13.198769,80.059429,40.0
Pylon 2527030325,POWER_PYLON,13.198778,80.091519,40.0
Pylon 2527030326,POWER_PYLON,13.198789,80.079880,40.0
Pylon 2527030327,POWER_PYLON,13.198849,80.067099,40.0
Pylon 2527030328,POWER_PYLON,13.198905,80.072010,40.0
Pylon 2527030329,POWER_PYLON,13.198996,80.066075,40.0
Pylon 2527030330,POWER_PYLON,13.199115,80.076196,40.0
Pylon 2527030331,POWER_PYLON,13.199224,80.089777,40.0
Pylon 2527030332,POWER_PYLON,13.199232,80.086128,40.0
